PC,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,Forbs,Grasses,Mix,CTL,Tap,Forbs_1,Forbs_2,Forbs_3,Forbs_4,Forbs_5,Forbs_6,Forbs_7,Forbs_8,Forbs_9,Forbs_10,Grasses_1,Grasses_2,Grasses_3,Grasses_4,Grasses_5,Grasses_6,Grasses_7,Grasses_8,Grasses_9,Grasses_10,CTL_1,CTL_2,CTL_3,CTL_4,CTL_5,CTL_6,CTL_7,CTL_8,CTL_9,CTL_10,Tap_1,Tap_2,Tap_3,Tap_4,Tap_5
2002,583.1483622,583.1416218,583.1545792,908.855208,905.51511,911.4418597,4,1,1,2,0,0,NA,NA,NA,403.6032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1139.920571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,247.1118378,247.0965703,247.1315287,936.505716,933.6043814,946.1797679,13,2,2,4,2,0,NA,NA,2486.97,NA,NA,NA,NA,3125.02,NA,NA,NA,5302.526,NA,NA,NA,NA,NA,NA,5222.49,NA,3539.994,NA,NA,1537.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,267.2314301,267.2130537,267.2321623,937.6908917,937.4807617,942.6366077,16,5,5,2,3,1,NA,11156.0592,NA,NA,20670.18312,18700.83176,15838.3484,15597.39067,NA,NA,20320.48182,22568.39857,24160.81617,23389.11754,NA,NA,NA,NA,24304.982,NA,NA,24563.65323,NA,NA,NA,2286.862667,28344.2016,NA,NA,NA,14551.59545,NA,NA,NA,NA
2005,299.1832311,299.1650274,299.1853956,936.1895784,931.9515081,938.1929376,28,4,8,3,8,3,NA,NA,NA,NA,13872.8304,9059.007333,NA,NA,20176.728,6616.8225,12902.7675,20428.29,9689.668,NA,29935.75,17311.008,17885.99644,14681.9352,27395.36,NA,33818.50909,9063.089143,26452.9045,34993.06338,NA,7523.586,NA,15657.53244,19527.3936,6529.3015,15527.70071,13174.7616,9669.079429,NA,NA
2006,579.1489436,579.1471075,579.1501907,937.8400067,937.484003,938.0628539,22,10,8,4,0,0,331709.664,55498.67727,198646.9056,104115.2112,308282.1456,76953.48608,115656.0237,138954.5491,77604.20908,21462.446,154868.3136,176158.5412,NA,308786.6496,162558.0528,313536.0412,110775.9809,230519.8896,NA,195242.3616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2007,400.1965522,400.1957477,400.1969104,432.9669969,432.7018214,433.318845,8,0,7,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76424.14409,35758.79018,91361.60836,15771.95,NA,NA,13927.00455,83928.1872,88559.649,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2008,149.0804889,149.0397604,149.0807733,661.6144714,659.3272722,662.0645265,5,0,0,0,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,505.7925714,NA,NA,NA,411.1536,NA,NA,NA,NA,NA,2199.698333,1891.154444,3386.928462
2009,340.2584451,340.2576029,340.2593974,659.9858747,658.9879431,660.517499,16,6,5,4,1,0,17692.41911,NA,35038.6608,16752.07848,NA,NA,1659.0288,5677.259143,87986.184,NA,NA,171401.6426,57377.5488,NA,37906.76086,51808.03429,NA,26266.11022,NA,NA,NA,NA,NA,NA,NA,25255.664,NA,NA,NA,NA,NA,NA,NA,NA,NA
2010,451.2099105,451.1892554,451.2149694,660.7458578,654.9974666,670.937165,11,2,5,1,2,0,NA,NA,NA,NA,4578.212,NA,NA,6691.285714,NA,NA,NA,NA,NA,NA,3214.562286,NA,6850.293,2380.038857,5932.391111,4924.776857,NA,NA,NA,NA,1707.0768,3018.970857,NA,NA,NA,NA,NA,NA,NA,NA,NA
2011,282.2786427,282.277984,282.2795226,1229.713984,1229.408071,1229.852894,21,7,8,3,2,1,576607.815,560968.1257,499734.1231,586191.5773,663482.8548,NA,558542.4645,575098.5974,NA,NA,687512.4621,673333.7573,NA,618551.1292,710099.6151,617202.3537,NA,522123.2278,524659.7538,451638.9686,NA,NA,609331.8022,NA,NA,NA,614549.5749,NA,NA,NA,521833.5761,NA,NA,NA,NA
