PC,mz,mzmin,mzmax,rt,rtmin,rtmax,npeaks,Forbs,Grasses,Mix,CTL,Tap,Forbs_1,Forbs_2,Forbs_3,Forbs_4,Forbs_5,Forbs_6,Forbs_7,Forbs_8,Forbs_9,Forbs_10,Grasses_1,Grasses_2,Grasses_3,Grasses_4,Grasses_5,Grasses_6,Grasses_7,Grasses_8,Grasses_9,Grasses_10,CTL_1,CTL_2,CTL_3,CTL_4,CTL_5,CTL_6,CTL_7,CTL_8,CTL_9,CTL_10,Tap_1,Tap_2,Tap_3,Tap_4,Tap_5
346,178.9775118,178.9770972,178.9781749,1550.095832,1540.663586,1560.98956,41,5,8,1,6,2,NA,36267.3168,NA,21918.79705,24610.872,NA,12752.76489,28292.7216,NA,NA,26201.665,NA,20045.55067,20871.45176,NA,35946.768,23975.68233,24864.91621,42943.05187,22397.47588,41639.86415,21747.61722,NA,NA,29061.50883,30544.16883,3642.66,38489.75743,NA,NA,NA,NA,18003.5856,44438.5352,NA
347,178.9776353,178.9771709,178.9779924,1568.686169,1561.71647,1580.755506,26,5,5,0,4,1,NA,NA,NA,5769.192,61770.034,NA,21353.18611,25025.44952,38736.2976,NA,25379.402,NA,NA,NA,NA,NA,22873.60874,31084.26378,20948.91156,21225.46471,NA,25540.2576,NA,NA,11786.8608,20299.84842,24549.07505,NA,NA,NA,NA,NA,21394.14809,NA,NA
348,297.1017744,297.1005271,297.1374528,811.1714644,803.1894228,811.3820638,11,3,1,1,6,0,NA,8068.534667,NA,NA,NA,2866.824,NA,3226.616889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,753.2733333,NA,NA,NA,NA,NA,9570.434087,761.2176,11839.7136,4421.554545,9690.664615,8386.860174,NA,NA,NA,NA,NA
349,301.140791,301.140265,301.1446187,463.6041361,460.3285043,468.3465847,12,5,4,1,1,0,17482.21615,17212.62727,NA,NA,13156.90455,NA,NA,649.3344,14438.48711,NA,10042.97126,NA,14685.106,NA,NA,17757.45638,3241.777238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4727.563826,NA,NA,NA,NA,NA,NA
350,203.082367,203.0819622,203.0829347,313.5332156,310.9184234,317.575261,10,2,6,0,1,1,NA,NA,8072.064,NA,NA,NA,NA,4849.631333,NA,NA,NA,10138.37417,NA,NA,11219.77652,NA,5603.659412,9906.766222,7472.629429,14406.44087,2921.408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9806.5968,NA,NA,NA
351,264.0595669,264.0584293,264.0603891,443.4635418,442.8710468,444.5576868,11,5,2,1,3,0,5342.9376,13630.49545,6302.981625,NA,5442.632526,NA,NA,NA,NA,4831.435524,NA,NA,7579.179,NA,NA,7970.034842,NA,NA,NA,NA,NA,NA,NA,NA,2777.946,521.968,NA,NA,NA,1384.395455,NA,NA,NA,NA,NA
352,99.92586706,99.9255607,99.92602867,1360.571907,1359.464549,1367.964885,5,1,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18025.68729,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
353,356.0985185,356.0974608,356.0995721,499.8776585,498.591157,500.1028016,7,0,6,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2815.178769,7443.803556,12244.04091,10939.86511,NA,8673.3504,NA,6946.7286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
354,228.1242255,228.1232325,228.1245261,607.1835818,605.9256947,607.9857328,13,2,5,1,4,0,8972.209579,8216.212571,NA,NA,NA,NA,NA,NA,NA,NA,6774.989882,5644.2672,9869.068941,NA,NA,NA,NA,NA,5585.519826,6085.205176,NA,NA,NA,NA,NA,8855.9328,3195.192,8899.448947,4329.6535,NA,NA,NA,NA,NA,NA
355,571.2968978,571.2955794,571.297737,653.2883616,653.0551431,653.8288028,11,1,0,3,7,0,NA,5932.252889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5532.391579,NA,8576.568,6971.529778,8700.12,NA,10234.9104,13196.7087,8998.732636,NA,NA,NA,NA,NA,NA
356,300.1815912,300.179618,300.1824421,293.1649811,288.6817409,296.0305368,11,4,3,2,1,1,4050.739333,2458.446,1151.587429,NA,NA,NA,NA,NA,NA,6588.8,NA,NA,NA,10906.59333,NA,NA,NA,12655.56757,NA,8642.147625,NA,NA,NA,NA,NA,NA,8489.159619,NA,NA,NA,13736.19545,NA,NA,NA,NA
357,227.1650603,227.1648688,227.1653433,930.9620228,930.8128641,930.9846782,5,0,0,0,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9230.067818,NA,5785.843053,NA,5456.505882,NA,7799.066167,NA,NA,7930.222421,NA,NA,NA,NA,NA
358,467.2494377,467.2482696,467.2517976,652.3920616,652.1666067,653.8503985,14,5,3,3,3,0,NA,NA,6122.875789,NA,3409.224625,5438.8355,4443.013714,NA,NA,8643.8352,4516.855043,NA,NA,NA,1907.08875,NA,NA,NA,2533.703727,NA,NA,NA,7066.704737,NA,NA,NA,10159.07824,NA,NA,3451.570333,NA,NA,NA,NA,NA
359,223.0283811,223.0280336,223.0289596,911.917172,911.6030382,912.2691808,6,0,1,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3979.318444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4711.754667,NA,NA,NA,NA,NA,6973.993333,NA,NA,NA,NA
360,382.0941449,382.093849,382.0941986,684.1477956,683.3376963,684.2471121,3,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25780.76667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
361,501.1407418,501.1388987,501.1591941,957.9485192,956.876489,967.0215142,8,1,4,3,0,0,NA,NA,NA,11077.50219,NA,NA,NA,NA,NA,NA,NA,8705.6112,NA,NA,583.6666667,NA,NA,6773.147333,NA,1637.780833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
362,821.4393848,821.4367303,821.4429017,719.2424966,718.3417117,720.0274991,17,2,5,2,8,0,NA,6811.5855,NA,NA,NA,NA,NA,NA,NA,6561.132545,1048.972,NA,3587.566824,2406.5184,NA,NA,NA,2914.575714,NA,1500.324667,NA,6703.7784,7344.377182,2625.844211,7874.988667,5622.24,8299.829,5058.0816,7368.294667,NA,NA,NA,NA,NA,NA
363,777.4498439,777.4487607,777.4538974,728.8087857,728.3642204,731.23721,10,1,2,2,4,0,NA,NA,NA,NA,NA,1704.9555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871.027273,NA,2185.564632,NA,NA,6046.291636,NA,NA,NA,8463.9984,NA,3982.219765,8239.221053,NA,NA,NA,NA,NA
364,504.2211203,504.2192395,504.2230011,830.5073528,829.7883773,831.2263282,2,0,0,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
365,357.0614936,357.060868,357.0627328,851.237144,851.0463043,851.734089,8,2,2,0,1,3,NA,5058.0816,3763.331818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1250.3475,NA,NA,5268.592308,2360.085882,NA,NA,NA,NA,NA,NA,NA,NA,NA,4968.484889,NA,6674.299333,NA,4666.1472
366,172.0224959,172.021873,172.0233649,50.49087713,46.82073132,51.39950724,11,1,2,1,3,4,NA,NA,NA,NA,973.78875,NA,NA,NA,NA,NA,622.4611429,NA,NA,NA,2111.847667,NA,NA,NA,NA,NA,724.9033846,NA,1400.181818,NA,NA,NA,NA,NA,NA,371.3424,4257.325667,NA,5298.866471,3634.685538,3426.774737
367,377.2737902,377.2714701,377.274711,878.6716662,878.4440729,883.0835998,3,0,1,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5491.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
368,115.0875952,115.0867699,115.0876646,85.37814168,84.09935592,86.55087266,4,0,2,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,715.1593333,NA,NA,NA,NA,4524.0624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
369,244.1638456,244.1627163,244.1652254,913.9606322,913.4756471,914.4331911,8,0,3,3,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3905.331176,NA,3644.502095,NA,NA,NA,2955.240923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1436.041778,753.6672,NA,NA,NA,NA
370,484.6918388,484.6911352,484.6934229,663.3822904,662.6372724,663.6457187,7,5,1,0,1,0,NA,2753.8368,2039.2944,NA,1240.3248,NA,NA,4244.0112,NA,1645.141,1990.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,401.45625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
371,201.8018834,201.8009472,201.8024308,56.36292304,55.72275188,59.74512742,16,5,4,1,4,1,NA,NA,NA,NA,3782.064,3271.032353,1950.3465,4214.082444,NA,4201.046333,1026.5552,NA,4493.760077,NA,1406.524667,NA,NA,1249.181818,NA,NA,NA,NA,4190.751333,3715.778455,4206.388211,1031.6592,NA,NA,NA,NA,NA,NA,NA,3515.5665,NA
372,309.102139,309.1000778,309.1028251,907.6664502,907.0770753,908.4895612,5,1,1,2,1,0,NA,NA,NA,NA,3122.219529,NA,NA,NA,NA,NA,NA,NA,2304.84725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,786.386,NA,NA,NA,NA,NA,NA,NA
373,287.1153551,287.1147378,287.1191359,731.3963806,730.5547687,732.534335,8,1,6,1,0,0,NA,NA,NA,NA,842.02875,NA,NA,NA,NA,NA,873.8437778,1119.27375,NA,NA,1055.6832,1509.142286,NA,3049.262154,2151.316889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
374,481.0422123,481.0403649,481.0431603,916.7000266,916.4420226,917.0634504,6,0,2,0,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,779.864,NA,NA,NA,NA,NA,NA,857.282375,NA,NA,694.6368,NA,NA,NA,NA,NA,NA,NA,2761.3872,NA,1220.987,2714.108842,NA
375,237.149724,237.1488693,237.1509126,32.16324066,31.8329746,33.25937241,15,4,3,0,5,3,1097.7135,NA,NA,1394.968,NA,1389.476,NA,NA,NA,1666.687111,NA,NA,NA,NA,NA,2090.631059,1244.17125,NA,NA,1859.277,2077.7328,667.9104444,1916.929,NA,NA,2036.474625,973.3152,NA,NA,NA,NA,1249.206,1301.739429,1095.312,NA
376,243.0618688,243.0599369,243.0627859,86.49935796,84.76449718,87.15279265,5,1,1,2,1,0,NA,NA,NA,402.1913333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1533.375048,NA,NA,NA,NA,NA,NA,NA,510.6816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
377,234.1500583,234.1485595,234.1518808,1093.087276,1091.780745,1093.782056,12,4,6,0,2,0,NA,998.6590909,NA,NA,1969.832941,NA,NA,NA,1623.25,1556.7552,NA,1374.948222,NA,1483.895059,NA,1851.984286,1132.0385,1092.004545,NA,1423.496,NA,1092.465778,NA,NA,NA,NA,NA,NA,1027.441,NA,NA,NA,NA,NA,NA
378,267.1206693,267.1204238,267.1211233,244.6552462,243.3280454,249.0017858,4,0,1,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1537.635556,NA,NA,NA,NA,NA,NA,NA,1121.518182,NA,NA,NA,NA,NA,NA,NA,NA
379,291.1466103,291.1451309,291.1484077,722.6547824,722.474645,723.122121,4,1,1,2,0,0,NA,NA,682.968,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,688.4592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
380,363.2353448,363.2333103,363.239689,898.5161495,898.3602334,899.6793601,4,1,0,2,1,0,NA,NA,620.5056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,917.6276667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
381,251.1325153,251.131478,251.1331107,1279.118138,1275.939273,1281.896323,36,10,10,4,10,1,16083307.18,5026065.199,5865282.596,3701441.606,4824362.56,4843505.614,2041398.364,11193540.37,5392809.904,2286383.076,6242643.034,5747080.856,3616063.045,3940757.812,3512119.252,4383352.345,3093721.098,8292049.928,3293930.315,8390997.227,640072.3549,529395.3065,3742599.323,433568.8075,1728646.997,716157.5527,698141.1062,942641.1278,774980.7785,659753.9456,NA,731024.1402,NA,NA,NA
382,251.1325491,251.1318149,251.133051,1201.383309,1195.662382,1203.90777,29,10,10,4,5,0,16613909.77,6400965.377,6517571.861,7687355.816,5377000.609,5677009.166,2570917.516,13210385.81,5387556.137,2454101.899,4746795.489,5919625.398,3388284.6,3462512.2,3646121.978,4723861.347,2134475.115,7632257.321,3304453.76,6042429.307,NA,NA,5849565.955,NA,1836437.144,1173767.13,1169786.61,1449328.54,NA,NA,NA,NA,NA,NA,NA
383,337.1330077,337.1319867,337.1336774,1214.060927,1203.928264,1221.231048,64,10,10,4,9,0,6632101.534,7693683.941,3444352.454,5127833.462,5957953.147,3050514.667,1314022.882,3037772.156,3083700.021,3630344.449,5250895.159,4828924.359,6349173.879,5098700.318,7025807.138,3077852.989,5113008.843,3894637.619,3508922.102,4050485.004,889684.3539,763337.8904,4961638.282,NA,2339974.837,1698162.759,1008172.908,1276681.961,1172506.421,1132374.844,NA,NA,NA,NA,NA
384,213.1130036,213.1127802,213.1132271,805.8911285,805.7919137,805.9172369,4,0,0,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6950.696235,20087.29733,5699.602857,11280.5715
385,415.1651838,415.1394562,415.172456,805.4890267,800.6447154,811.114805,29,7,4,4,9,0,12611.375,NA,11935.17727,10427.07388,NA,10518.10235,9208.881538,NA,15649.92,23788.598,4257.328444,NA,NA,NA,NA,3290.74,NA,NA,1655.168,8941.0464,15048.6336,9071.954,12657.74286,NA,26052.312,12044.63021,21176.0415,11576.136,21888.11471,13329.04114,NA,NA,NA,NA,NA
386,223.0609742,223.0605808,223.0613576,647.5099376,647.2122679,647.8703705,20,9,8,2,1,0,213387.8967,NA,163799.0378,75466.00252,57154.48375,61444.98053,46646.94365,89934.90104,56329.416,42638.28182,65827.35833,174419.2627,NA,96674.31818,94489.37267,88182.84435,NA,143259.1909,227275.8108,72075.98022,NA,NA,NA,NA,19314.6096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
387,345.0525484,345.0520117,345.0534437,648.584048,648.2006502,648.986413,3,1,0,2,0,0,NA,NA,NA,NA,NA,728.7975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
388,647.3492516,647.3479587,647.3510673,647.1599201,646.5237278,647.7102349,34,10,10,4,9,1,15193.83292,36235.88182,29649.34473,22813.03367,11767.31505,27621.4224,24833.32273,61592.9,25114.0032,34996.26733,15079.10314,9358.117905,20761.51222,14606.16809,15664.19091,17295.9072,12012.45965,21203.58244,15820.39457,21791.80916,14834.4768,26610.30314,36289.968,11291.49082,24875.8224,18402.40013,27909.024,23865.96452,NA,29690.77886,373.4016,NA,NA,NA,NA
389,609.2437276,609.2275465,609.2450276,613.0488727,607.2317356,613.5682139,37,10,10,4,10,1,657155.5934,1277021.511,650232.2121,442911.3329,333025.1743,552235.4097,601883.2545,1056752.187,935863.9154,1012923.786,316801.1977,203545.1934,379447.1772,239962.6944,168458.3191,413018.2417,203261.1,518679.7715,593586.3631,435790.1182,751917.5409,743695.1129,962344.4976,674339.4845,843489.2602,700332.5091,1464504.969,612060.9691,964507.3965,1310665.262,2261.234118,NA,NA,NA,NA
390,547.2970831,547.2959546,547.2993903,593.4386533,592.830108,594.2635442,10,2,7,0,1,0,NA,NA,NA,NA,NA,NA,NA,5354.086333,1892.304545,NA,1195.758571,NA,4641.4265,7537.3584,11605.13976,8904.557333,6848.1,9460.176842,NA,NA,NA,NA,4618.905263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
391,337.1760592,337.1680192,337.1770034,871.2652049,867.2529739,875.2549392,19,6,2,4,6,0,NA,NA,41293.36448,NA,1018.6176,NA,43430.5872,27073.6752,32316.3984,41817.42565,NA,NA,NA,NA,NA,NA,2395.357091,NA,NA,10085.66833,NA,57502.55754,21601.42513,NA,NA,30399.2832,54704.66267,35131.3248,NA,11716.848,NA,NA,NA,NA,NA
392,517.2328108,517.2312239,517.2456788,869.4943981,862.6352869,875.3354565,32,8,8,4,10,0,NA,71562.0781,56161.284,35166.74035,15757.65429,NA,39783.03,64923.40152,96856.5312,151090.368,1387.2144,16357.689,37626.45455,NA,NA,31665.91062,19438.35657,40736.62867,58835.88886,49670.73263,68181.08108,101587.7144,79865.91486,63334.89091,123419.85,65713.32667,185097.7242,49139.376,145798.2964,206081.3682,NA,NA,NA,NA,NA
393,214.1448706,214.1442817,214.1467968,724.8401127,724.4684133,735.7473859,40,10,10,4,10,5,257616.9799,215214.1227,206922.888,319111.6763,288140.6101,304079.8377,296250.5692,211344.946,224791.2106,210723.8823,555511.3367,275136.7896,484257.0868,341078.8407,521772.1205,590132.3144,338556.1649,382707.2979,375726.3061,795467.3136,304048.2625,385342.521,272352.9729,308627.2816,412327.0596,504785.8127,304141.2374,398967.3818,272831.9301,295148.184,419583.3034,405708.3655,989453.1363,456851.8727,445368.4122
394,401.1488648,401.147713,401.1538396,725.5252686,725.2202824,734.5714257,41,10,10,4,10,0,210353.2955,426596.0596,224668.0955,126350.4577,102567.9649,186654.5318,177027.257,306050.2675,322509.9182,449377.3727,112546.9488,114071.7096,243539.6636,78005.82248,69201.614,138787.4726,109709.0723,144365.472,223226.532,225012.8357,259701.1563,265023.4987,276491.9818,265948.86,536919.253,262051.5773,489039.1421,286852.172,410284.576,435993.25,NA,NA,NA,NA,NA
395,517.2290982,517.2279569,517.27282,725.5418762,724.2520174,726.1411394,24,8,9,4,2,1,83506.17667,6239.731818,31664.53787,NA,39929.52552,18519.24448,13792.25821,30771.83086,24030.1776,NA,48617.0256,73723.86767,15224.81895,85023.38133,87109.84091,80285.66427,31010.49263,60085.36636,NA,38675.50752,NA,4579.902333,NA,NA,5541.804,NA,NA,NA,NA,NA,NA,773.0794286,NA,NA,NA
396,537.2221819,537.2206968,537.2231537,559.80381,559.3183467,560.2217553,35,10,10,4,10,1,288087.6365,205603.0054,212635.328,248623.6541,198891.2806,194172.3668,127141.4504,830814.3545,389370.5203,244300.2488,126503.1459,129154.3968,99796.76182,111033.2332,69809.81009,103901.76,75159.40067,89116.26533,96635.25333,138310.2941,89089.5021,97144.86895,194882.9534,87192.31896,99652.90495,86593.06139,142255.3715,159692.7955,125354.0227,144566.0273,1631.527524,NA,NA,NA,NA
397,563.1404612,563.1392345,563.1408215,559.4440575,556.0959726,560.1903959,7,1,5,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,12831.18675,NA,NA,NA,37951.29108,NA,179605.0393,91634.02,34070.8368,103248.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
398,493.1958302,493.194399,493.1968488,532.2827129,532.0649716,532.8227547,34,10,10,4,10,0,317927.7545,242607.5818,244238.9664,235181.039,216551.8455,211705.4318,138388.6843,856726.8963,382086.0744,270718.452,136276.8198,141951.1311,119187.9932,121227.8727,84772.63635,131662.2545,76801.75565,113971.498,121423.2182,130052.6203,95338.23955,112125.5903,213672.5849,95240.76678,129887.9859,95477.3,176065.3136,144292.7455,146893.5344,180511.5773,NA,NA,NA,NA,NA
399,549.2223928,549.221403,549.2235546,659.5178203,659.0640398,659.8437878,34,10,10,4,10,0,376011.8347,693680.8525,370509.1834,254484.1742,192369.6437,303753.5257,312150.9913,671533.7805,555118.2002,593394.1792,185996.3687,147626.1289,245947.416,144287.9049,99486.35,227210.5995,135560.5128,269811.5666,319855.2699,289022.9227,387106.052,353923.2975,491201.217,374920.3817,508556.9716,368937.6136,749943.8427,364058.9242,501953.3755,651816.9437,NA,NA,NA,NA,NA
400,251.1322977,251.1315272,251.1328574,1347.523825,1346.559379,1350.02996,16,2,10,3,0,1,NA,NA,358824.074,NA,NA,NA,NA,NA,663359.5748,NA,2064475.432,2567972.046,696172.2768,1187533.09,1505464.053,502308.7915,1019527.541,1403762.788,576713.9664,882028.3121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,363082.9318,NA,NA,NA
401,666.0600456,666.0582242,666.0615336,32.36519415,31.91636014,32.76898462,34,8,9,3,9,5,2259.144923,2456.6256,2769.624,2285.509818,2247.834857,2865.441667,2671.327273,NA,NA,1996.342,2495.064,2448.7455,2106.006667,2513.463636,2344.894222,NA,2370.897778,3083.695667,2379.352571,2722.118182,2072.072571,2192.148667,3091.5456,2529.547778,2595.183875,2630.145455,2864.92925,2145.478,NA,2595.9648,2161.4736,2858.704545,2803.508923,2203.13,2841.814286
402,593.248709,593.238292,593.2497832,675.6020564,666.733213,676.0058948,35,10,10,4,10,0,321370.9179,572205.0223,327683.7273,261340.1039,185683.3273,296231.6169,317806.65,580512.1848,524262.3982,589647.8016,190659.8763,126823.1637,220804.4541,149257.0063,102326.8782,215696.3952,132234.0523,290405.9684,287730.1685,277136.5957,405620.491,367739.9091,484632.3207,389033.6157,453220.9968,358016.861,739325.13,325527.9104,532148.9551,603542.8368,NA,NA,NA,NA,NA
403,461.1698636,461.1686743,461.1738387,619.344559,616.5246174,627.17621,37,10,10,4,10,0,351029.7,728162.4666,384399.5111,179012.8917,186769.1701,285170.3795,293060.7909,627590.1609,472989.0545,507430.7752,174381.9448,145132.2773,321770.1561,138340.6339,91587.56087,207966.823,124508.8184,229916.176,294671.726,301351.9946,360387.1845,322341.7591,407657.367,337614.7239,686863.3091,362938.694,548354.9368,415819.7472,430691.976,565301.1915,NA,NA,NA,NA,NA
404,483.2442406,483.2427318,483.2452518,618.8715024,618.5104509,619.2681368,14,4,2,1,7,0,NA,NA,4834.3152,NA,NA,NA,NA,7811.232,4429.794706,12109.84021,NA,NA,NA,NA,NA,NA,2825.144,2792.2752,NA,NA,4938.799474,6752.124706,12276.9504,8249.612667,NA,NA,14120.6208,18727.7376,8551.044,NA,NA,NA,NA,NA,NA
405,637.2749005,637.2701439,637.2758809,689.8130274,689.5762372,690.1286247,35,10,10,4,10,1,334470.9356,492860.0847,297000.455,255697.643,161775.3664,267347.3088,294078.5002,512436.8958,475989.4597,549110.6816,171717.3626,115292.7813,197318.7078,144003.0283,106004.0642,196110.8277,125832.4182,281131.5557,277374.4333,245172.2457,398881.1477,330944.6409,439055.4382,351080.64,404472.3937,306339.2648,661290.3846,272228.626,497340.7296,545331.2487,NA,NA,NA,NA,489.4745
406,823.455487,823.4536996,823.4580555,690.1987917,689.4953512,690.3825023,6,1,2,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,1642.623571,NA,NA,NA,NA,1065.922727,NA,NA,586.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
407,387.1604526,387.1593648,387.1610176,1030.301287,1030.243008,1030.77816,3,1,0,2,0,0,NA,NA,NA,NA,NA,740.5536667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
408,427.2370231,427.2357674,427.2392343,1029.318637,1017.739684,1033.728457,30,9,5,1,10,4,849201.4964,481358.592,1226172.886,596759.995,560541.0549,537544.0475,833704.872,NA,634106.0223,627211.728,635609.832,NA,NA,NA,NA,NA,913961.6121,563621.2273,617495.4877,999198.1318,428737.2653,439228.7207,625878.0347,467672.4506,349375.9472,669229.45,212508.0672,699278.9379,531289.1436,618025.5635,1564805.712,1455881.17,905839.5002,944543.7284,NA
409,365.2071492,365.2018807,365.2082579,847.1857827,842.6397961,851.5437272,21,9,1,2,8,0,9581.108625,32859.3408,26230.7265,14600.17579,6146.712,27571.92286,NA,26895.15909,38647.31758,4401.609429,NA,NA,NA,NA,10028.44632,NA,NA,NA,NA,NA,45742.3824,16436.07829,19844.43263,NA,25294.51086,32095.34462,23200.48638,20710.98667,49116.7248,NA,NA,NA,NA,NA,NA
410,645.3342,645.3316786,645.3354761,680.2425923,679.8082832,680.8420142,37,10,10,4,10,3,48364.13548,174681.2069,112027.3185,88210.71942,34860.60219,133780.4523,94315.28636,147144.8464,81909.27095,172292.1835,71488.923,35186.2368,68112.8448,66428.4192,44889.20687,42506.63836,49584.28182,99906.798,70626.54086,79272.25455,147662.4864,129938.9318,194796.813,80867.50887,151252.5295,130778.222,195952.1526,114938.4545,174185.0933,207858.109,811.3248,NA,NA,633.40875,394.68
411,889.4328679,889.4306759,889.4362571,680.8054737,680.1350464,681.3364244,12,5,3,0,4,0,NA,NA,NA,3017.609778,NA,1899.2688,2407.965053,14766.77348,5932.240909,NA,1074.6675,NA,NA,NA,936.9966667,NA,1701.523625,NA,NA,NA,NA,NA,5573.738947,NA,2822.6148,2285.0256,4923.698211,NA,NA,NA,NA,NA,NA,NA,NA
412,269.0453166,269.0447086,269.0462422,821.6178712,821.2469214,822.0503,21,4,3,3,6,5,6544.561333,NA,NA,NA,NA,8929.143652,7341.3511,NA,7878.212,NA,NA,NA,9699.815895,9626.936364,NA,NA,NA,NA,8455.966917,NA,8252.286625,NA,6407.830286,10085.68171,NA,11019.768,8734.80825,10209.82674,NA,NA,37505.91438,36557.41242,33716.83696,38466.5424,39352.96552
413,753.3589161,753.3563485,753.3607312,822.9563231,821.1861781,823.5861467,32,10,8,3,10,0,16348.49021,29601.6864,20654.51533,12356.95179,7139.465368,15067.1664,17175.97113,26602.24789,33443.59283,53016.94391,NA,NA,10085.95647,3802.286667,3571.570444,11035.28089,6111.112,13217.99091,20456.304,14229.24013,29101.17962,27838.23867,24699.41857,24189.4224,42172.92727,23034.36364,51732.47096,17132.544,48744.02971,47527.07629,NA,NA,NA,NA,NA
414,413.1928993,413.1912703,413.1939585,818.3043181,817.7674956,827.992117,54,9,8,4,10,0,NA,316066.795,224864.1361,94138.52884,47805.0144,147825.1632,222655.1184,280323.2636,207524.9904,499793.9232,101517.1872,NA,NA,27145.0608,69260.87156,38601.73,41174.94987,70401.40242,51745.12487,105763.9667,220710.5472,173300.8992,135718.7921,321170.3697,438461.0573,159317.5776,229210.9432,218434.1731,521948.1696,63853.708,NA,NA,NA,NA,NA
415,485.250441,485.2492847,485.2516928,819.0229929,816.7947142,819.7732534,23,9,2,4,8,0,126817.2035,335736.8994,NA,211640.653,122944.9473,293717.65,400552.5703,395105.568,355765.9248,456125.8416,103219.1929,NA,NA,NA,NA,NA,NA,183771.573,NA,NA,446471.674,NA,209579.1152,300491.3479,121513.0004,308797.8724,NA,202776.5945,376281.5248,123374.6008,NA,NA,NA,NA,NA
